"ResponseId","sex","age","attention_check","lab","modality","incentive","orientation","info","prq_g_1","prq_g_2","prq_o_1","prq_o_2","prq_a_1","prq_a_2","prq_p_1","prq_p_2","prq_n_1","prq_n_2","prq_w_1","prq_w_2","trial","value","info.pres","just"
"R_2F9w94Fci4sr3Ov",1,67,5,"POL_01","online","paid","left.c","conform",10,10,10,10,10,10,10,10,1,1,10,10,"stim_lef_sma_mkn",1,"no","left"
"R_2F9w94Fci4sr3Ov",1,67,5,"POL_01","online","paid","left.c","conform",10,10,10,10,10,10,10,10,1,1,10,10,"stim_lef_lar_mkn",4,"no","left"
"R_2F9w94Fci4sr3Ov",1,67,5,"POL_01","online","paid","left.c","conform",10,10,10,10,10,10,10,10,1,1,10,10,"stim_rig_lar_mky",2,"yes","right"
"R_2F9w94Fci4sr3Ov",1,67,5,"POL_01","online","paid","left.c","conform",10,10,10,10,10,10,10,10,1,1,10,10,"stim_rig_sma_mky",2,"yes","right"
"R_1nPeokDyigK2EoZ",1,54,4,"POL_01","online","paid","left.c","conform",10,7,10,10,8,7,9,3,1,1,10,8,"stim_lef_sma_mkn",2,"no","left"
"R_1nPeokDyigK2EoZ",1,54,4,"POL_01","online","paid","left.c","conform",10,7,10,10,8,7,9,3,1,1,10,8,"stim_lef_lar_mkn",3,"no","left"
"R_1nPeokDyigK2EoZ",1,54,4,"POL_01","online","paid","left.c","conform",10,7,10,10,8,7,9,3,1,1,10,8,"stim_rig_lar_mky",2,"yes","right"
"R_1nPeokDyigK2EoZ",1,54,4,"POL_01","online","paid","left.c","conform",10,7,10,10,8,7,9,3,1,1,10,8,"stim_rig_sma_mky",2,"yes","right"
"R_4wrAhvISHYdNGhP",3,45,4,"POL_01","online","paid","left.c","demand",9,4,10,6,7,1,7,9,1,1,8,10,"stim_lef_sma_mkn",2,"no","left"
"R_4wrAhvISHYdNGhP",3,45,4,"POL_01","online","paid","left.c","demand",9,4,10,6,7,1,7,9,1,1,8,10,"stim_lef_lar_mkn",2,"no","left"
"R_4wrAhvISHYdNGhP",3,45,4,"POL_01","online","paid","left.c","demand",9,4,10,6,7,1,7,9,1,1,8,10,"stim_rig_lar_mky",3,"yes","right"
"R_4wrAhvISHYdNGhP",3,45,4,"POL_01","online","paid","left.c","demand",9,4,10,6,7,1,7,9,1,1,8,10,"stim_rig_sma_mky",1,"yes","right"
"R_4mCcyt1Mnx22vsy",2,23,4,"TUR_01","online","credit","left.c","conform",7,1,5,1,1,6,1,1,1,1,6,10,"stim_lef_sma_mkn",2,"no","left"
"R_4mCcyt1Mnx22vsy",2,23,4,"TUR_01","online","credit","left.c","conform",7,1,5,1,1,6,1,1,1,1,6,10,"stim_lef_lar_mkn",4,"no","left"
"R_4mCcyt1Mnx22vsy",2,23,4,"TUR_01","online","credit","left.c","conform",7,1,5,1,1,6,1,1,1,1,6,10,"stim_rig_lar_mky",3,"yes","right"
"R_4mCcyt1Mnx22vsy",2,23,4,"TUR_01","online","credit","left.c","conform",7,1,5,1,1,6,1,1,1,1,6,10,"stim_rig_sma_mky",4,"yes","right"
"R_4h5f4KtQPJpR0XL",2,19,5,"TUR_01","online","credit","left.c","conform",8,7,9,8,8,9,4,7,4,6,6,6,"stim_lef_sma_mkn",3,"no","left"
"R_4h5f4KtQPJpR0XL",2,19,5,"TUR_01","online","credit","left.c","conform",8,7,9,8,8,9,4,7,4,6,6,6,"stim_lef_lar_mkn",2,"no","left"
"R_4h5f4KtQPJpR0XL",2,19,5,"TUR_01","online","credit","left.c","conform",8,7,9,8,8,9,4,7,4,6,6,6,"stim_rig_lar_mky",3,"yes","right"
"R_4h5f4KtQPJpR0XL",2,19,5,"TUR_01","online","credit","left.c","conform",8,7,9,8,8,9,4,7,4,6,6,6,"stim_rig_sma_mky",5,"yes","right"
"R_1yu5mqhL0ESMhVf",1,48,4,"POL_01","online","paid","left.c","demand",2,2,9,5,9,9,8,6,2,1,6,7,"stim_lef_sma_mkn",2,"no","left"
"R_1yu5mqhL0ESMhVf",1,48,4,"POL_01","online","paid","left.c","demand",2,2,9,5,9,9,8,6,2,1,6,7,"stim_lef_lar_mkn",2,"no","left"
"R_1yu5mqhL0ESMhVf",1,48,4,"POL_01","online","paid","left.c","demand",2,2,9,5,9,9,8,6,2,1,6,7,"stim_rig_lar_mky",1,"yes","right"
"R_1yu5mqhL0ESMhVf",1,48,4,"POL_01","online","paid","left.c","demand",2,2,9,5,9,9,8,6,2,1,6,7,"stim_rig_sma_mky",1,"yes","right"
"R_1itbPd1Q0DyCl8K",2,71,3,"POL_01","online","paid","left.c","demand",5,4,8,9,7,3,9,10,1,6,7,8,"stim_lef_sma_mkn",1,"no","left"
"R_1itbPd1Q0DyCl8K",2,71,3,"POL_01","online","paid","left.c","demand",5,4,8,9,7,3,9,10,1,6,7,8,"stim_lef_lar_mkn",4,"no","left"
"R_1itbPd1Q0DyCl8K",2,71,3,"POL_01","online","paid","left.c","demand",5,4,8,9,7,3,9,10,1,6,7,8,"stim_rig_lar_mky",1,"yes","right"
"R_1itbPd1Q0DyCl8K",2,71,3,"POL_01","online","paid","left.c","demand",5,4,8,9,7,3,9,10,1,6,7,8,"stim_rig_sma_mky",1,"yes","right"
"R_2qywZxijLdwB241",3,99,1,"POL_01","online","paid","left.c","demand",5,4,6,5,5,5,6,6,6,6,5,8,"stim_lef_sma_mkn",7,"no","left"
"R_2qywZxijLdwB241",3,99,1,"POL_01","online","paid","left.c","demand",5,4,6,5,5,5,6,6,6,6,5,8,"stim_lef_lar_mkn",6,"no","left"
"R_2qywZxijLdwB241",3,99,1,"POL_01","online","paid","left.c","demand",5,4,6,5,5,5,6,6,6,6,5,8,"stim_rig_lar_mky",4,"yes","right"
"R_2qywZxijLdwB241",3,99,1,"POL_01","online","paid","left.c","demand",5,4,6,5,5,5,6,6,6,6,5,8,"stim_rig_sma_mky",4,"yes","right"
"R_3uocw0GrgJWwLOF",2,39,4,"POL_01","online","paid","left.c","demand",3,3,3,4,3,7,3,3,3,3,3,4,"stim_lef_sma_mkn",1,"no","left"
"R_3uocw0GrgJWwLOF",2,39,4,"POL_01","online","paid","left.c","demand",3,3,3,4,3,7,3,3,3,3,3,4,"stim_lef_lar_mkn",2,"no","left"
"R_3uocw0GrgJWwLOF",2,39,4,"POL_01","online","paid","left.c","demand",3,3,3,4,3,7,3,3,3,3,3,4,"stim_rig_lar_mky",2,"yes","right"
"R_3uocw0GrgJWwLOF",2,39,4,"POL_01","online","paid","left.c","demand",3,3,3,4,3,7,3,3,3,3,3,4,"stim_rig_sma_mky",2,"yes","right"
"R_3KKOAx8DOA7cRS9",1,43,5,"POL_01","online","paid","left.c","conform",5,7,7,6,8,8,8,7,8,6,7,6,"stim_lef_sma_mkn",1,"no","left"
"R_3KKOAx8DOA7cRS9",1,43,5,"POL_01","online","paid","left.c","conform",5,7,7,6,8,8,8,7,8,6,7,6,"stim_lef_lar_mkn",2,"no","left"
"R_3KKOAx8DOA7cRS9",1,43,5,"POL_01","online","paid","left.c","conform",5,7,7,6,8,8,8,7,8,6,7,6,"stim_rig_lar_mky",1,"yes","right"
"R_3KKOAx8DOA7cRS9",1,43,5,"POL_01","online","paid","left.c","conform",5,7,7,6,8,8,8,7,8,6,7,6,"stim_rig_sma_mky",2,"yes","right"
"R_3j8lOJswnKJBmCZ",2,29,4,"POL_01","online","paid","left.c","demand",5,5,6,6,5,5,5,5,5,5,5,5,"stim_lef_sma_mkn",1,"no","left"
"R_3j8lOJswnKJBmCZ",2,29,4,"POL_01","online","paid","left.c","demand",5,5,6,6,5,5,5,5,5,5,5,5,"stim_lef_lar_mkn",2,"no","left"
"R_3j8lOJswnKJBmCZ",2,29,4,"POL_01","online","paid","left.c","demand",5,5,6,6,5,5,5,5,5,5,5,5,"stim_rig_lar_mky",3,"yes","right"
"R_3j8lOJswnKJBmCZ",2,29,4,"POL_01","online","paid","left.c","demand",5,5,6,6,5,5,5,5,5,5,5,5,"stim_rig_sma_mky",1,"yes","right"
"R_4fZQfiPqG5635aI",1,23,5,"TUR_01","online","credit","left.c","conform",2,2,5,4,4,1,4,10,2,1,10,10,"stim_lef_sma_mkn",3,"no","left"
"R_4fZQfiPqG5635aI",1,23,5,"TUR_01","online","credit","left.c","conform",2,2,5,4,4,1,4,10,2,1,10,10,"stim_lef_lar_mkn",4,"no","left"
"R_4fZQfiPqG5635aI",1,23,5,"TUR_01","online","credit","left.c","conform",2,2,5,4,4,1,4,10,2,1,10,10,"stim_rig_lar_mky",5,"yes","right"
"R_4fZQfiPqG5635aI",1,23,5,"TUR_01","online","credit","left.c","conform",2,2,5,4,4,1,4,10,2,1,10,10,"stim_rig_sma_mky",6,"yes","right"
"R_8nVpWo9CETI7283",1,44,4,"POL_01","online","paid","left.c","demand",8,3,10,9,9,1,9,9,1,1,9,9,"stim_lef_sma_mkn",2,"no","left"
"R_8nVpWo9CETI7283",1,44,4,"POL_01","online","paid","left.c","demand",8,3,10,9,9,1,9,9,1,1,9,9,"stim_lef_lar_mkn",2,"no","left"
"R_8nVpWo9CETI7283",1,44,4,"POL_01","online","paid","left.c","demand",8,3,10,9,9,1,9,9,1,1,9,9,"stim_rig_lar_mky",2,"yes","right"
"R_8nVpWo9CETI7283",1,44,4,"POL_01","online","paid","left.c","demand",8,3,10,9,9,1,9,9,1,1,9,9,"stim_rig_sma_mky",1,"yes","right"
"R_2Cr8K98F8fVYMoK",2,45,5,"POL_01","online","paid","left.c","conform",1,9,8,1,9,1,1,8,1,4,1,1,"stim_lef_sma_mkn",3,"no","left"
"R_2Cr8K98F8fVYMoK",2,45,5,"POL_01","online","paid","left.c","conform",1,9,8,1,9,1,1,8,1,4,1,1,"stim_lef_lar_mkn",2,"no","left"
"R_2Cr8K98F8fVYMoK",2,45,5,"POL_01","online","paid","left.c","conform",1,9,8,1,9,1,1,8,1,4,1,1,"stim_rig_lar_mky",3,"yes","right"
"R_2Cr8K98F8fVYMoK",2,45,5,"POL_01","online","paid","left.c","conform",1,9,8,1,9,1,1,8,1,4,1,1,"stim_rig_sma_mky",4,"yes","right"
"R_8b2dRT45HIRp3W9",1,54,5,"POL_01","online","paid","left.c","demand",8,9,9,9,1,8,9,9,1,9,9,9,"stim_lef_sma_mkn",1,"no","left"
"R_8b2dRT45HIRp3W9",1,54,5,"POL_01","online","paid","left.c","demand",8,9,9,9,1,8,9,9,1,9,9,9,"stim_lef_lar_mkn",2,"no","left"
"R_8b2dRT45HIRp3W9",1,54,5,"POL_01","online","paid","left.c","demand",8,9,9,9,1,8,9,9,1,9,9,9,"stim_rig_lar_mky",1,"yes","right"
"R_8b2dRT45HIRp3W9",1,54,5,"POL_01","online","paid","left.c","demand",8,9,9,9,1,8,9,9,1,9,9,9,"stim_rig_sma_mky",1,"yes","right"
"R_1qm0ZKyPm66sC7t",1,65,4,"POL_01","online","paid","left.c","demand",10,5,10,5,9,3,9,10,5,1,8,1,"stim_lef_sma_mkn",1,"no","left"
"R_1qm0ZKyPm66sC7t",1,65,4,"POL_01","online","paid","left.c","demand",10,5,10,5,9,3,9,10,5,1,8,1,"stim_lef_lar_mkn",3,"no","left"
"R_1qm0ZKyPm66sC7t",1,65,4,"POL_01","online","paid","left.c","demand",10,5,10,5,9,3,9,10,5,1,8,1,"stim_rig_lar_mky",1,"yes","right"
"R_1qm0ZKyPm66sC7t",1,65,4,"POL_01","online","paid","left.c","demand",10,5,10,5,9,3,9,10,5,1,8,1,"stim_rig_sma_mky",1,"yes","right"
"R_3i6HAyAmdjd1iLL",2,48,4,"POL_01","online","paid","left.c","demand",1,10,1,9,1,1,1,1,1,1,1,1,"stim_lef_sma_mkn",1,"no","left"
"R_3i6HAyAmdjd1iLL",2,48,4,"POL_01","online","paid","left.c","demand",1,10,1,9,1,1,1,1,1,1,1,1,"stim_lef_lar_mkn",2,"no","left"
"R_3i6HAyAmdjd1iLL",2,48,4,"POL_01","online","paid","left.c","demand",1,10,1,9,1,1,1,1,1,1,1,1,"stim_rig_lar_mky",1,"yes","right"
"R_3i6HAyAmdjd1iLL",2,48,4,"POL_01","online","paid","left.c","demand",1,10,1,9,1,1,1,1,1,1,1,1,"stim_rig_sma_mky",2,"yes","right"
"R_816BEp3k9lc86Wk",1,42,4,"POL_01","online","paid","left.c","demand",2,1,7,7,10,6,9,6,4,5,8,8,"stim_lef_sma_mkn",4,"no","left"
"R_816BEp3k9lc86Wk",1,42,4,"POL_01","online","paid","left.c","demand",2,1,7,7,10,6,9,6,4,5,8,8,"stim_lef_lar_mkn",2,"no","left"
"R_816BEp3k9lc86Wk",1,42,4,"POL_01","online","paid","left.c","demand",2,1,7,7,10,6,9,6,4,5,8,8,"stim_rig_lar_mky",2,"yes","right"
"R_816BEp3k9lc86Wk",1,42,4,"POL_01","online","paid","left.c","demand",2,1,7,7,10,6,9,6,4,5,8,8,"stim_rig_sma_mky",2,"yes","right"
"R_2hu6DAJ9mUEKAdD",2,30,4,"POL_01","online","paid","left.c","conform",5,4,8,4,5,5,8,9,2,8,4,5,"stim_lef_sma_mkn",4,"no","left"
"R_2hu6DAJ9mUEKAdD",2,30,4,"POL_01","online","paid","left.c","conform",5,4,8,4,5,5,8,9,2,8,4,5,"stim_lef_lar_mkn",4,"no","left"
"R_2hu6DAJ9mUEKAdD",2,30,4,"POL_01","online","paid","left.c","conform",5,4,8,4,5,5,8,9,2,8,4,5,"stim_rig_lar_mky",6,"yes","right"
"R_2hu6DAJ9mUEKAdD",2,30,4,"POL_01","online","paid","left.c","conform",5,4,8,4,5,5,8,9,2,8,4,5,"stim_rig_sma_mky",6,"yes","right"
"R_8AyNKLg78AkOA5b",2,27,3,"DNK_01","online","paid","left.c","demand",6,2,2,1,1,1,1,1,1,1,6,2,"stim_lef_sma_mkn",2,"no","left"
"R_8AyNKLg78AkOA5b",2,27,3,"DNK_01","online","paid","left.c","demand",6,2,2,1,1,1,1,1,1,1,6,2,"stim_lef_lar_mkn",2,"no","left"
"R_8AyNKLg78AkOA5b",2,27,3,"DNK_01","online","paid","left.c","demand",6,2,2,1,1,1,1,1,1,1,6,2,"stim_rig_lar_mky",2,"yes","right"
"R_8AyNKLg78AkOA5b",2,27,3,"DNK_01","online","paid","left.c","demand",6,2,2,1,1,1,1,1,1,1,6,2,"stim_rig_sma_mky",1,"yes","right"
