"es.id","study.id","ma.id","ma.doi","topic","additional_topic","g","d","sign.dir","N","n1","n2","es.type","comments","Year","Status","Experiment"
"2861","11800ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","1.04","pos","48","NA","NA","d","NA","1978","P","Y"
"2862","11801ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","1","pos","20","NA","NA","d","NA","1970","P","Y"
"2863","11802ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.99","pos","120","NA","NA","d","NA","1983","P","Y"
"2864","11803ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.98","pos","36","NA","NA","d","NA","1974","P","Y"
"2865","11804ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.96","pos","18","NA","NA","d","NA","1967","P","Y"
"2866","11805ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.93","pos","18","NA","NA","d","NA","1981","P","Y"
"2867","11806ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.91","pos","22","NA","NA","d","NA","1981","P","Y"
"2868","11807ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.9","pos","20","NA","NA","d","NA","1972","P","Y"
"2869","11808ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.8","pos","200","NA","NA","d","NA","1982","P","Y"
"2870","11809ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.8","pos","79","NA","NA","d","NA","1975","P","Y"
"2871","11810ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.75","pos","16","NA","NA","d","NA","1976","P","Y"
"2872","11811ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.73","pos","18","NA","NA","d","NA","1977","P","Y"
"2873","11812ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.72","pos","120","NA","NA","d","NA","1966","P","Y"
"2874","11813ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.7","pos","20","NA","NA","d","NA","1978","P","Y"
"2875","11814ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.68","pos","14","NA","NA","d","NA","1965","P","Y"
"2876","11815ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.68","pos","16","NA","NA","d","NA","1975","P","Y"
"2877","11816ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.66","pos","16","NA","NA","d","NA","1969","P","Y"
"2878","11817ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.66","pos","24","NA","NA","d","NA","1976","P","Y"
"2879","11818ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.62","pos","68","NA","NA","d","NA","1987","P","Y"
"2880","11819ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.61","pos","16","NA","NA","d","NA","1969","P","Y"
"2881","11820ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.56","pos","60","NA","NA","d","NA","1971","P","Y"
"2882","11821ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.55","pos","60","NA","NA","d","NA","1968","P","Y"
"2883","11822ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.53","pos","20","NA","NA","d","NA","1976","P","Y"
"2884","11823ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.5","pos","67","NA","NA","d","NA","1962","P","Y"
"2885","11824ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.48","pos","16","NA","NA","d","NA","1963","P","Y"
"2886","11825ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.47","pos","30","NA","NA","d","NA","1978","P","Y"
"2887","11826ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.46","pos","36","NA","NA","d","NA","1962","P","Y"
"2888","11827ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.46","pos","28","NA","NA","d","NA","1979","P","Y"
"2889","11828ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.45","pos","16","NA","NA","d","NA","1969","P","Y"
"2890","11829ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.43","pos","60","NA","NA","d","NA","1971","P","Y"
"2891","11830ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.41","pos","18","NA","NA","d","NA","1981","P","Y"
"2892","11831ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.39","pos","60","NA","NA","d","NA","1971","P","Y"
"2893","11832ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.39","pos","60","NA","NA","d","NA","1977","P","Y"
"2894","11833ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.36","pos","16","NA","NA","d","NA","1963","P","Y"
"2895","11834ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.36","pos","16","NA","NA","d","NA","1975","P","Y"
"2896","11835ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.36","pos","60","NA","NA","d","NA","1976","P","Y"
"2897","11836ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.33","pos","16","NA","NA","d","NA","1975","P","Y"
"2898","11837ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.33","pos","60","NA","NA","d","NA","1968","P","Y"
"2899","11838ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.32","pos","48","NA","NA","d","NA","1981","P","Y"
"2900","11839ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.31","pos","31","NA","NA","d","NA","1948","P","Y"
"2901","11840ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.3","pos","20","NA","NA","d","NA","1970","P","Y"
"2902","11841ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.29","pos","85","NA","NA","d","NA","1984","P","Y"
"2903","11842ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.26","pos","77","NA","NA","d","NA","1971","P","Y"
"2904","11843ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.25","pos","64","NA","NA","d","NA","1959","P","Y"
"2905","11844ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.24","pos","18","NA","NA","d","NA","1981","P","Y"
"2906","11845ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.23","pos","48","NA","NA","d","NA","1978","P","Y"
"2907","11846ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.22","pos","60","NA","NA","d","NA","1976","P","Y"
"2908","11847ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.22","pos","36","NA","NA","d","NA","1967","P","Y"
"2909","11848ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.21","pos","60","NA","NA","d","NA","1971","P","Y"
"2910","11849ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.16","pos","19","NA","NA","d","NA","1976","P","Y"
"2911","11850ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.16","pos","32","NA","NA","d","NA","1975","P","Y"
"2912","11851ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.16","pos","45","NA","NA","d","NA","1987","P","Y"
"2913","11852ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.12","pos","12","NA","NA","d","NA","1978","P","Y"
"2914","11853ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.12","pos","20","NA","NA","d","NA","1978","P","Y"
"2915","11854ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.1","pos","39","NA","NA","d","NA","1976","P","Y"
"2916","11855ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.07","pos","16","NA","NA","d","NA","1976","P","Y"
"2917","11856ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.05","pos","20","NA","NA","d","NA","1981","P","Y"
"2918","11857ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.04","pos","80","NA","NA","d","NA","1979","P","Y"
"2919","11858ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0","null","28","NA","NA","d","NA","1979","P","Y"
"2920","11859ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.09","neg","20","NA","NA","d","NA","1976","P","Y"
"2921","11860ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.11","neg","16","NA","NA","d","NA","1969","P","Y"
"2922","11861ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.18","neg","20","NA","NA","d","NA","1977","P","Y"
"2923","11862ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.38","neg","32","NA","NA","d","NA","1975","P","Y"
"2924","11863ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.44","neg","30","NA","NA","d","NA","1969","P","Y"
"2925","11864ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.49","neg","20","NA","NA","d","NA","1979","P","Y"
"2926","11865ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.51","neg","20","NA","NA","d","NA","1972","P","Y"
"2927","11866ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.54","neg","60","NA","NA","d","NA","1971","P","Y"
"2928","11867ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.62","neg","30","NA","NA","d","NA","1969","P","Y"
"2929","11868ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.71","neg","80","NA","NA","d","NA","1965","P","Y"
"2930","11869ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","0.84","neg","14","NA","NA","d","NA","1965","P","Y"
"2931","11870ai","1035g","10.1037//0022-3514.78.4.670","Antisocial Behaviors",NA,"NA","1.95","neg","14","NA","NA","d","NA","1978","P","Y"
"2932","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.25","neg","20","NA","NA","d","NA","1999","P","N"
"2933","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.6","pos","23","NA","NA","d","NA","1999","P","N"
"2934","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.01","neg","24","NA","NA","d","NA","1999","P","N"
"2935","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.41","pos","10","NA","NA","d","NA","1999","P","N"
"2936","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.05","neg","20","NA","NA","d","NA","1999","P","N"
"2937","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.29","neg","23","NA","NA","d","NA","1999","P","N"
"2938","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.15","neg","24","NA","NA","d","NA","1999","P","N"
"2939","11871aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.01","pos","10","NA","NA","d","NA","1999","P","N"
"2940","11872aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.46","pos","117","NA","NA","d","NA","1982","P","N"
"2941","11872aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.22","pos","117","NA","NA","d","NA","1982","P","N"
"2942","11873aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.65","pos","42","NA","NA","d","NA","1983","P","N"
"2943","11873aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.35","pos","42","NA","NA","d","NA","1983","P","N"
"2944","11874aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.09","pos","438","NA","NA","d","NA","1996","P","N"
"2945","11874aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.03","pos","188","NA","NA","d","NA","1996","P","N"
"2946","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","2.09","pos","25","NA","NA","d","NA","1988","P","N"
"2947","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.37","neg","26","NA","NA","d","NA","1988","P","N"
"2948","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.19","pos","23","NA","NA","d","NA","1988","P","N"
"2949","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.04","pos","27","NA","NA","d","NA","1988","P","N"
"2950","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.3","pos","24","NA","NA","d","NA","1988","P","N"
"2951","11875aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.9","neg","21","NA","NA","d","NA","1988","P","N"
"2952","11876aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.23","pos","126","NA","NA","d","NA","1986","P","N"
"2953","11877aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.8","pos","82","NA","NA","d","NA","1990","P","N"
"2954","11877aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.33","pos","82","NA","NA","d","NA","1990","P","N"
"2955","11878aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.93","pos","42","NA","NA","d","NA","1987","P","N"
"2956","11878aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.82","pos","42","NA","NA","d","NA","1987","P","N"
"2957","11878aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.58","neg","15","NA","NA","d","NA","1987","P","N"
"2958","11878aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.68","pos","19","NA","NA","d","NA","1987","P","N"
"2959","11879aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.33","neg","180","NA","NA","d","NA","1995","P","N"
"2960","11880aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.56","pos","47","NA","NA","d","NA","1996","P","N"
"2961","11880aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.25","pos","47","NA","NA","d","NA","1996","P","N"
"2962","11881aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.5","pos","35","NA","NA","d","NA","1996","P","N"
"2963","11881aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.19","pos","29","NA","NA","d","NA","1996","P","N"
"2964","11882aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.65","pos","62","NA","NA","d","NA","1989","P","N"
"2965","11883aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.14","pos","53","NA","NA","d","NA","1993","P","N"
"2966","11883aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.11","pos","54","NA","NA","d","NA","1993","P","N"
"2967","11884aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.28","pos","142","NA","NA","d","NA","1988","P","N"
"2968","11884aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.03","pos","142","NA","NA","d","NA","1988","P","N"
"2969","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.04","pos","64","NA","NA","d","NA","1992","P","N"
"2970","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0","null","64","NA","NA","d","NA","1992","P","N"
"2971","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.66","neg","64","NA","NA","d","NA","1992","P","N"
"2972","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.52","pos","64","NA","NA","d","NA","1992","P","N"
"2973","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.11","pos","64","NA","NA","d","NA","1992","P","N"
"2974","11885aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.53","neg","64","NA","NA","d","NA","1992","P","N"
"2975","11886aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.66","pos","181","NA","NA","d","NA","1997","P","N"
"2976","11886aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.15","pos","132","NA","NA","d","NA","1997","P","N"
"2977","11887aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.95","neg","120","NA","NA","d","NA","1997","P","N"
"2978","11887aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.39","neg","30","NA","NA","d","NA","1997","P","N"
"2979","11888aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.27","pos","56","NA","NA","d","NA","1998","P","N"
"2980","11888aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.48","neg","56","NA","NA","d","NA","1998","P","N"
"2981","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.43","pos","55","NA","NA","d","NA","1994","P","N"
"2982","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.8","pos","55","NA","NA","d","NA","1994","P","N"
"2983","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.03","neg","55","NA","NA","d","NA","1994","P","N"
"2984","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","1.49","neg","55","NA","NA","d","NA","1994","P","N"
"2985","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.22","pos","54","NA","NA","d","NA","1994","P","N"
"2986","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.38","neg","54","NA","NA","d","NA","1994","P","N"
"2987","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.48","pos","54","NA","NA","d","NA","1994","P","N"
"2988","11889aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.87","pos","54","NA","NA","d","NA","1994","P","N"
"2989","11890aj","1036g","10.1207/S15327957PSPR0402_04","Prejudice","Self","NA","0.1","pos","80","NA","NA","d","NA","1996","P","N"
